130;131;130;130;130;131;130;131;130;131;130;131;130;131;130;131;130;131;131;131;130;131;130;131;130;131;130;131;131;131;131;130;130;131;131;130;131;131;131;131;131;130;130;131;131;130;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;132;131;131;131;131;131;131;131;131;132;132;131;131;131;131;131;131;131;131;132;132;131;131;131;131;131;131;131;131;132;131;131;131;132;131;131;131;131;131;131;131;131;131;132;131;131;131;131;131;131;131;131;131;132;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;131;130;131;131;131;131;138;131;131;131;131;130;131;131;131;131;138;131;131;131;131;130;131;131;131;131;138;131;131;131;131;131;131;131;131;131;130;130;131;131;HashFunctionsPerformanceTests.Hash128_4KB_SpookyV2_128_Perf;0
86;85;85;85;86;85;85;86;86;86;86;86;86;92;85;86;86;86;86;85;85;86;85;86;85;86;86;86;86;86;86;86;86;86;86;86;85;86;86;86;86;85;85;86;86;86;85;85;85;86;85;85;86;85;86;85;86;85;86;85;86;86;86;85;86;85;85;86;86;86;85;86;86;86;86;86;86;86;86;87;86;86;85;85;86;86;86;86;86;85;86;86;86;85;86;86;85;86;86;86;85;86;86;86;86;86;85;85;86;86;85;85;86;86;85;85;85;86;85;87;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;86;85;86;86;86;86;86;86;86;85;86;86;86;86;86;85;85;86;86;86;85;85;86;86;85;86;86;86;85;85;86;86;86;86;86;85;86;85;86;86;86;85;86;86;86;85;86;86;85;86;85;85;86;86;86;86;86;85;86;86;86;86;86;Array_Push_int4_16KB_Performance.dynamic_hand_optimized_index;0
220;219;220;220;219;219;220;219;220;220;220;219;219;226;220;222;220;220;219;219;221;220;221;219;220;220;219;220;220;220;219;220;220;219;219;219;220;219;220;220;220;220;220;219;219;220;219;220;219;221;220;219;219;220;219;219;219;220;219;219;219;220;220;222;219;220;220;219;221;220;219;219;219;219;219;220;220;219;219;219;219;220;220;219;220;219;221;219;220;219;220;219;220;219;219;221;220;219;219;219;220;219;220;219;220;220;219;220;220;220;220;220;220;219;220;219;219;237;220;220;220;220;220;219;220;219;219;237;220;220;220;220;219;220;220;219;220;219;219;220;220;220;220;220;220;219;220;220;220;220;220;219;220;220;220;220;220;220;220;220;220;220;220;220;221;220;220;219;219;220;220;220;220;219;221;220;220;219;220;220;220;220;220;220;219;220;220;220;220;219;220;220;220;219;220;220;219;219;220;220;BitUtilityPerformanceTests.BitsInMask64_ArraySize4_Perf;0
204;203;204;203;203;206;204;205;205;203;203;203;203;204;205;203;204;204;203;203;205;204;205;203;204;205;205;203;203;204;205;203;205;206;206;208;204;204;205;203;205;204;203;203;203;205;203;204;204;205;205;203;202;204;205;203;203;204;204;203;205;204;205;205;206;205;203;205;204;203;204;204;202;205;203;203;205;205;204;204;204;204;204;204;203;204;203;203;204;204;203;205;205;203;205;203;205;203;205;204;204;203;206;206;205;203;205;205;204;206;204;203;203;204;204;204;205;204;204;203;204;203;203;204;204;204;205;204;204;203;203;204;205;203;203;203;203;203;204;205;205;203;203;204;204;205;203;207;203;204;203;205;204;205;204;203;205;205;204;206;204;203;201;206;204;205;203;203;203;204;203;205;203;203;203;204;204;205;205;204;204;206;203;203;203;204;204;205;206;204;205;205;205;204;228;203;205;203;204;204;MemoryBandwidthPerformance.test_U16_copy_100MB;0
635;623;608;635;610;639;608;637;620;607;641;641;609;635;641;640;637;623;635;608;641;641;609;635;641;640;637;623;635;608;624;620;624;621;622;623;624;623;622;627;624;620;624;621;622;623;624;623;622;627;622;623;622;623;622;623;621;623;621;625;622;623;622;623;622;623;621;623;621;625;610;611;611;610;609;608;612;611;609;609;610;611;611;610;609;608;612;611;609;609;610;611;611;610;609;608;612;611;609;609;616;616;616;617;617;616;616;621;618;616;616;616;616;617;617;616;616;621;618;616;616;616;616;617;617;616;616;621;618;616;648;640;641;637;638;639;641;639;641;640;648;640;641;637;638;639;641;639;641;640;607;610;610;609;608;608;609;608;608;609;625;626;633;625;625;625;623;624;624;626;625;626;633;625;625;625;623;624;624;626;625;626;633;625;625;625;623;624;624;626;610;608;610;615;613;608;610;615;614;614;HashFunctionsPerformanceTests.Hash160_4KB_SHA1_10xLessIterations_Perf;0
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;MemoryManagerPerformance.ThreadedStackAllocations_MallocFree;0
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;ThreadSpecificValuePerformance.ArrayWithThreadID_SetInt;0
161;161;161;161;161;160;161;160;162;160;160;159;161;162;162;161;163;160;161;162;160;161;161;160;161;160;160;161;161;160;162;163;159;161;168;162;161;161;163;161;161;159;161;162;162;161;162;160;160;162;164;162;161;161;161;160;160;162;162;160;167;161;162;162;162;160;162;161;161;161;161;162;163;160;161;159;159;161;162;160;160;163;161;159;162;161;161;161;160;160;161;160;160;160;161;159;162;172;162;161;162;159;160;163;161;162;160;163;164;161;162;162;161;161;161;160;163;160;161;166;162;162;161;161;161;160;163;160;161;166;160;160;162;162;162;162;159;161;159;161;161;161;159;160;161;162;162;159;161;161;161;162;161;162;159;160;163;160;161;162;160;166;161;162;161;172;160;161;160;161;160;162;160;162;160;161;162;161;161;160;160;162;162;161;162;162;161;160;162;161;161;162;162;162;161;160;161;161;162;162;MemoryBandwidthPerformance.test_U32_copy_100MB;0
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;MemoryManagerPerformance.StackAllocations_kMemTempJobAlloc;0
52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;53;52;52;52;52;52;52;52;52;52;53;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;53;52;52;53;52;52;52;52;52;52;53;52;52;53;52;52;52;52;52;52;53;52;52;53;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;HashFunctionsPerformanceTests.Hash32_4KB_xxHash32_Perf;0
185;185;185;185;185;185;186;185;185;185;186;185;185;186;185;185;185;186;185;185;186;185;185;186;185;185;185;186;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;186;185;185;185;187;185;185;185;185;185;186;185;185;185;187;185;185;185;185;185;185;185;186;185;185;185;186;185;185;185;185;185;186;185;185;185;186;185;185;185;185;185;186;185;185;185;186;185;185;185;185;186;185;185;185;185;185;185;185;185;185;186;185;185;185;185;185;185;185;185;185;186;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;186;185;185;185;185;186;185;186;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;HashFunctionsPerformanceTests.Hash64_4KB_Generic_ComputeHash64_Perf;0
198;199;199;199;199;200;198;198;199;199;198;198;197;197;197;198;196;197;197;197;199;199;201;200;199;199;201;199;200;199;203;205;203;204;204;204;203;204;205;203;201;202;202;202;202;202;202;202;202;202;199;199;200;199;199;199;199;199;199;200;200;198;198;200;200;200;199;198;199;198;197;198;196;196;196;198;197;199;199;197;203;204;202;203;204;203;205;204;203;203;195;196;198;197;194;195;194;194;194;195;203;202;202;201;200;201;201;200;202;201;194;194;194;194;194;194;194;194;195;193;194;194;194;194;194;194;194;194;195;193;194;194;194;197;194;194;193;193;194;195;202;202;203;203;202;203;203;204;203;202;191;192;192;193;192;191;192;193;192;192;194;194;194;195;194;194;193;195;194;194;193;193;193;193;193;192;193;192;193;192;201;200;201;200;200;200;201;201;201;231;202;204;200;201;199;200;201;201;201;201;ShaderProgramPerformanceTests.KeywordHashLookupPerf_100Variants;0
12;12;12;12;12;12;12;12;11;12;9;9;10;10;9;10;9;10;9;9;11;12;12;12;12;12;11;11;12;11;12;12;12;12;12;11;12;12;12;12;11;12;12;12;12;12;12;12;11;11;12;12;12;12;12;12;12;11;12;12;15;15;13;13;15;15;13;14;13;13;13;13;13;12;13;12;13;13;13;13;12;12;11;11;12;12;11;12;11;11;13;13;13;13;13;13;13;13;13;13;13;13;11;11;12;12;12;13;12;12;12;12;12;12;11;12;12;12;12;12;11;11;11;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;12;13;13;12;13;13;13;12;13;12;13;12;12;12;11;12;12;12;12;12;12;12;12;12;12;12;11;12;12;12;13;13;13;11;13;13;13;12;13;13;12;12;12;12;12;12;12;12;12;11;13;13;13;13;12;13;12;13;13;13;QueryGameObjectComponentPerformanceTests.QueryCollider_FromObjectsWith_8_to_16_MeshRenderers;1
48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;55;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;Array_PushBack_Vector3f_16KB_Performance.dynamic_hand_optimized_ptr;0
128;124;121;124;120;124;124;132;130;124;122;130;126;128;132;123;123;127;125;129;130;126;126;129;124;129;124;126;130;124;124;124;130;124;125;126;125;124;128;123;126;127;129;123;123;126;125;121;127;130;126;127;120;129;127;124;121;126;125;120;127;124;126;123;127;124;127;127;129;129;123;129;125;123;127;128;124;128;130;122;123;128;123;126;126;125;126;126;123;123;123;122;129;131;128;124;118;127;126;127;128;129;125;128;125;126;125;126;124;126;128;125;125;123;126;131;124;125;124;119;128;125;125;123;126;131;124;125;124;119;125;128;128;130;125;128;130;124;126;125;124;122;130;126;119;128;126;123;126;124;125;127;125;119;123;128;122;123;127;126;136;136;137;137;136;137;136;136;136;136;126;124;119;125;126;126;130;122;129;121;130;124;123;120;121;128;126;125;127;127;124;128;125;127;124;125;123;129;129;129;Array_PushBack_Vector3f_16KB_Performance.dynamic_hand_optimized_index;0
1783;1768;1771;1770;1772;1768;1772;1770;1769;1770;1780;1772;1774;1788;1775;1772;1768;1775;1774;1779;1794;1787;1789;1785;1783;1784;1784;1788;1786;1780;1828;1827;1825;1838;1830;1834;1831;1831;1836;1822;1830;1834;1829;1831;1828;1831;1830;1828;1831;1825;1780;1773;1773;1776;1771;1773;1775;1768;1776;1772;1786;1783;1801;1784;1797;1787;1786;1783;1796;1787;1769;1771;1775;1775;1767;1771;1776;1780;1772;1774;1828;1827;1826;1826;1822;1829;1840;1831;1821;1832;1772;1772;1767;1768;1766;1765;1774;1768;1767;1767;1815;1802;1816;1810;1811;1805;1809;1803;1806;1807;1745;1746;1753;1743;1743;1745;1745;1748;1747;1744;1745;1746;1753;1743;1743;1745;1745;1748;1747;1744;1746;1743;1743;1742;1742;1744;1741;1745;1741;1744;1826;1824;1824;1831;1826;1824;1826;1830;1829;1822;1751;1747;1746;1743;1747;1746;1745;1743;1742;1754;1756;1747;1749;1754;1754;1748;1746;1750;1750;1754;1733;1735;1729;1731;1736;1733;1730;1737;1730;1737;1824;1814;1814;1859;1808;1817;1813;1811;1815;1815;1796;1803;1806;1806;1795;1802;1805;1794;1799;1799;ShaderProgramPerformanceTests.KeywordHashLookupPerf_NotManyKeywords_10Variants;0
19;19;19;19;19;19;19;19;19;19;18;20;19;19;19;20;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;19;19;20;19;19;19;19;19;18;19;19;19;19;19;19;19;18;19;19;18;19;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;20;23;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;20;19;19;19;19;19;21;19;19;19;20;18;19;19;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;20;19;19;20;20;20;MemoryBandwidthPerformance.test_simd_copy_16KB;0
31;31;31;31;31;31;31;31;31;31;31;31;30;31;31;31;31;30;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;30;31;31;30;30;31;31;31;31;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;32;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;MeshSkinningPerformanceTests.Generic_1Bone_Pos;0
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;ThreadSpecificValuePerformance.GlobalVar_GetInt_MT;0
158;161;158;160;161;161;161;161;161;161;161;159;161;162;161;159;161;161;161;161;159;161;159;161;161;159;159;159;159;160;160;161;162;161;161;159;159;161;160;166;161;161;161;161;159;161;158;161;160;158;161;160;161;160;159;160;164;161;161;161;159;160;158;160;161;159;161;158;158;161;161;161;160;161;159;159;161;158;161;157;160;160;159;159;159;161;160;160;159;159;159;158;159;169;161;159;160;159;161;159;161;159;158;159;161;160;161;161;161;159;159;159;161;159;159;160;158;159;161;161;162;162;162;162;162;162;162;162;162;162;161;162;161;171;161;158;159;161;161;159;161;160;161;158;159;159;161;159;161;160;161;161;161;161;161;159;159;160;161;164;161;159;159;159;161;160;159;160;160;158;160;160;159;162;161;160;159;160;159;160;158;162;159;159;161;159;161;161;159;161;161;159;159;161;162;161;161;161;159;159;MemoryBandwidthPerformance.test_Vector3f_copy_100MB;0
144;144;144;144;146;145;144;145;144;144;143;143;142;142;142;143;143;144;144;143;145;145;145;145;144;145;145;144;145;145;143;142;143;142;145;143;143;143;142;143;145;145;144;145;145;144;144;144;145;145;144;144;145;147;145;145;145;145;145;144;145;145;145;145;144;145;144;145;145;145;142;145;145;145;145;144;145;144;145;144;143;142;143;143;143;144;144;143;143;143;143;143;143;143;143;143;147;143;142;143;144;143;144;144;143;143;143;145;144;144;145;145;144;147;145;145;145;144;145;144;145;145;144;147;145;145;145;144;145;144;145;144;145;144;145;145;144;144;144;144;143;143;143;142;144;144;142;142;143;143;144;144;145;144;145;145;144;146;145;144;145;145;144;144;145;144;144;143;144;146;145;145;145;145;145;145;145;149;145;145;143;143;143;143;143;143;142;143;145;144;145;143;144;144;144;144;143;144;144;144;MeshSkinningPerformanceTests.Generic_4Bone_Pos;0
11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;12;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;ConstructorUtilityPerformance.Custom_Init_Function_1GB;0
19;19;19;19;19;19;19;19;19;19;18;19;19;18;19;18;18;19;19;18;18;18;18;18;18;18;18;18;18;18;20;19;19;19;19;20;20;19;20;18;18;18;18;18;18;18;18;18;18;18;19;18;17;19;18;19;19;19;19;20;19;19;19;19;19;19;20;18;19;19;19;19;19;20;18;19;18;19;18;19;18;18;18;18;18;18;18;18;18;18;20;20;20;19;20;20;20;19;20;20;19;17;20;19;19;19;19;19;20;20;20;20;19;20;20;20;19;20;20;20;20;20;19;20;20;20;19;20;20;20;19;19;18;19;19;19;19;19;18;19;19;19;19;20;19;19;19;19;19;19;19;18;19;19;19;19;19;18;19;19;19;18;19;19;20;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;19;20;19;18;20;19;19;19;19;19;20;18;18;MemoryBandwidthPerformance.test_simd_copy_restrict_16KB;1
5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;6;5;5;5;5;5;5;5;5;5;6;5;5;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;10;9;9;9;9;9;9;9;9;9;5;5;5;7;6;7;5;5;5;6;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;WordPerformanceTests.ReplaceString_ReplaceSingleChar;1
477;478;479;477;485;478;484;484;484;478;481;479;475;479;481;476;476;479;483;481;482;485;483;484;482;484;482;481;483;481;479;479;476;478;481;478;479;478;478;487;481;481;481;480;482;481;480;481;482;484;483;480;479;481;478;481;480;483;479;479;482;482;484;482;481;483;484;483;481;481;484;484;481;483;485;483;480;486;481;481;479;478;478;479;480;481;478;478;478;478;482;480;483;484;483;484;483;482;482;484;479;481;486;480;485;479;479;479;483;478;483;483;485;483;483;483;484;483;484;484;483;483;485;483;483;483;484;483;484;484;484;484;489;486;485;481;485;484;481;492;484;484;487;482;482;487;486;483;483;482;490;479;483;476;477;478;481;477;478;477;482;484;485;482;481;481;483;482;484;482;477;478;476;477;476;478;476;478;476;477;477;478;477;477;478;479;476;478;479;478;503;480;480;482;485;486;483;483;484;484;Array_PushBack_U32_16KB_PerformanceTests.vector_push_back;0
321;314;314;314;314;314;314;314;321;321;314;314;314;322;321;314;321;321;314;323;314;314;314;322;321;314;321;321;314;323;312;310;311;310;310;310;311;311;312;310;312;310;311;310;310;310;311;311;312;310;314;314;315;314;313;314;314;313;314;315;314;314;315;314;313;314;314;313;314;315;313;313;313;314;313;313;314;316;313;313;313;313;313;314;313;313;314;316;313;313;313;313;313;314;313;313;314;316;313;313;319;353;321;319;319;353;319;353;353;320;319;353;321;319;319;353;319;353;353;320;319;353;321;319;319;353;319;353;353;320;303;305;304;304;304;304;303;304;304;304;303;305;304;304;304;304;303;304;304;304;315;315;317;317;315;315;315;316;315;315;310;308;310;310;310;310;309;309;309;309;310;308;310;310;310;310;309;309;309;309;310;308;310;310;310;310;309;309;309;309;311;311;311;312;312;311;311;312;311;311;StringBuilderPerformanceTests.append_WithFloat;0
16;17;17;19;16;16;16;17;16;16;17;17;16;17;16;17;17;17;17;17;16;16;16;16;17;17;16;16;16;17;16;16;16;16;17;16;16;16;16;16;16;16;17;20;16;16;16;16;16;17;16;16;16;16;16;17;17;16;16;16;16;16;16;16;17;18;16;16;15;16;16;16;16;16;16;16;17;16;16;16;16;17;16;17;17;17;17;17;18;17;16;16;17;16;18;17;18;16;17;18;16;16;16;17;16;16;17;16;16;16;17;16;17;17;18;17;17;18;17;17;17;16;17;17;18;17;17;18;17;17;17;19;17;17;17;17;17;17;17;16;18;17;16;16;16;18;17;16;17;20;17;16;17;18;17;16;17;18;16;16;17;17;17;17;18;17;17;17;17;17;16;16;17;16;17;18;16;19;16;16;18;16;17;16;17;16;16;16;17;16;17;16;17;16;17;17;17;16;17;17;MemoryManagerPerformance.ThreadedStackAllocations_kMemTempOverflow;1
43;44;43;43;44;43;44;43;43;43;43;43;43;44;44;43;43;43;44;43;43;43;43;44;44;43;43;43;44;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;44;43;43;43;44;44;43;43;43;44;44;43;43;43;44;44;43;43;43;44;44;44;43;43;43;43;43;43;43;43;44;44;43;43;43;43;43;43;43;43;44;44;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;44;44;43;43;43;43;43;43;43;43;44;44;43;43;43;43;43;43;43;43;44;44;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;44;43;43;43;44;43;43;44;43;43;43;43;44;43;43;44;43;44;43;43;43;43;44;43;43;44;43;44;43;43;43;43;44;43;43;44;43;44;44;43;43;43;43;43;43;43;43;43;HashFunctionsPerformanceTests.Hash64_27B_Generic_ComputeHash64_Perf;0
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;ThreadSpecificValuePerformance.PlatformThreadSpecificValue_SetInt;0
11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;12;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;13;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;ConstructorUtilityPerformance.FloatAssignValueLoop_1GB;0
3;3;2;2;3;2;2;3;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;2;2;3;2;2;3;3;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;2;2;3;3;2;3;3;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;3;3;2;2;3;3;2;3;2;2;2;3;2;2;3;2;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3;2;2;3;2;2;2;3;2;2;3;2;2;2;2;3;3;3;3;2;3;3;2;2;3;2;3;2;2;3;2;3;3;2;2;3;2;2;3;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;2;3;3;3;3;2;2;3;3;QueryGameObjectComponentPerformanceTests.QueryCollider_FromObjectsWith_Only_1_BoxCollider;1
